slug,asset,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
dash,DASH,Dash,18-10-2017,13,300.02,300.19,280.05,297.26,38693900,2288450000,0.8545,20.14
dash,DASH,Dash,19-10-2017,13,297.85,300.16,291.89,295.47,30741800,2272420000,0.4329,8.27
dash,DASH,Dash,20-10-2017,13,295.41,301.66,288.19,289.19,47125400,2254410000,0.0742,13.47
dash,DASH,Dash,21-10-2017,13,288.95,290.12,272.08,277.86,47244600,2205720000,0.3204,18.04
dash,DASH,Dash,22-10-2017,13,277.93,283.88,269.73,275.7,46070400,2122130000,0.4219,14.15
dash,DASH,Dash,23-10-2017,13,275.44,291.24,263.91,284.23,52259300,2103630000,0.7435,27.33
dash,DASH,Dash,24-10-2017,13,283.94,302.65,277.2,293.2,59674600,2169120000,0.6287,25.45
dash,DASH,Dash,25-10-2017,13,294.47,298.78,283.92,289.14,43986700,2250180000,0.3513,14.86
dash,DASH,Dash,26-10-2017,13,289.03,292.41,282.78,286.13,49309000,2209130000,0.3479,9.63
dash,DASH,Dash,27-10-2017,13,286.14,289.13,279.33,280.48,38421900,2187650000,0.1173,9.8
dash,DASH,Dash,28-10-2017,13,281.42,287.92,272.36,275.69,47092100,2152090000,0.214,15.56
dash,DASH,Dash,29-10-2017,13,275.25,288.6,275.25,283.93,75483100,2105420000,0.6502,13.35
dash,DASH,Dash,30-10-2017,13,283.65,287.69,282.32,285.94,40805700,2170290000,0.6741,5.37
dash,DASH,Dash,31-10-2017,13,285.39,286.21,278.73,279.15,50260500,2184110000,0.0561,7.48
dash,DASH,Dash,01-11-2017,13,278.5,279.67,270.77,271.56,50960300,2131960000,0.0888,8.9
dash,DASH,Dash,02-11-2017,13,271.79,272.78,251.56,265.31,72437900,2081130000,0.648,21.22
dash,DASH,Dash,03-11-2017,13,263.89,281.39,262.98,278.59,62984900,2021200000,0.8479,18.41
dash,DASH,Dash,04-11-2017,13,278.58,280.96,271.31,274.68,49462600,2135920000,0.3492,9.65
dash,DASH,Dash,05-11-2017,13,274.33,277,270.29,273.17,41028900,2103900000,0.4292,6.71
dash,DASH,Dash,06-11-2017,13,273.47,280.44,268.46,275.68,60053700,2097820000,0.6027,11.98
dash,DASH,Dash,07-11-2017,13,274.87,304.55,274.87,293.38,92431200,2109120000,0.6237,29.68
dash,DASH,Dash,08-11-2017,13,293.04,316.63,289.09,316.33,103556000,2249050000,0.9891,27.54
dash,DASH,Dash,09-11-2017,13,315.48,337.23,311.82,326.01,110840000,2421910000,0.5584,25.41
dash,DASH,Dash,10-11-2017,13,325.27,353.36,308.46,329.57,116352000,2497710000,0.4702,44.9
dash,DASH,Dash,11-11-2017,13,331.43,349.08,321.04,346.06,88651000,2545670000,0.8923,28.04
dash,DASH,Dash,12-11-2017,13,345.68,536.12,327.8,536.12,476198000,2655840000,1,208.32
dash,DASH,Dash,13-11-2017,13,507.05,530.94,403.5,427.37,310886000,3896620000,0.1873,127.44
dash,DASH,Dash,14-11-2017,13,428.31,447.92,408.95,427.54,123854000,3292370000,0.477,38.97
dash,DASH,Dash,15-11-2017,13,428.08,444.38,418.47,424.41,103157000,3291450000,0.2293,25.91
dash,DASH,Dash,16-11-2017,13,424.51,427.85,412.84,418.18,97321300,3264810000,0.3558,15.01
dash,DASH,Dash,17-11-2017,13,420.59,436.02,412.45,424.98,95099300,3235510000,0.5316,23.57
dash,DASH,Dash,18-11-2017,13,424.35,483.1,423.25,454.74,145255000,3265280000,0.5261,59.85
dash,DASH,Dash,19-11-2017,13,455.36,455.66,431.79,442.31,82954600,3504790000,0.4407,23.87
dash,DASH,Dash,20-11-2017,13,442.03,502.53,438.42,486.54,104701000,3403030000,0.7506,64.11
dash,DASH,Dash,21-11-2017,13,500.24,519.42,454.48,494.21,245163000,3852180000,0.6118,64.94
dash,DASH,Dash,22-11-2017,13,494.76,594.53,494.29,578.85,381958000,3810980000,0.8436,100.24
dash,DASH,Dash,23-11-2017,13,577.25,583.73,557.12,566.68,173698000,4447480000,0.3593,26.61
dash,DASH,Dash,24-11-2017,13,564.34,573.2,553.58,566.63,129105000,4349120000,0.6651,19.62
dash,DASH,Dash,25-11-2017,13,566.96,656.13,566.96,643.57,242807000,4370400000,0.8591,89.17
dash,DASH,Dash,26-11-2017,13,641.46,646.28,617.74,621.62,145500000,4945950000,0.1359,28.54
dash,DASH,Dash,27-11-2017,13,621.15,638.95,611.79,632.3,134862000,4790590000,0.7552,27.16
dash,DASH,Dash,28-11-2017,13,632.44,637.06,616.31,626.42,149795000,4878960000,0.4872,20.75
dash,DASH,Dash,29-11-2017,13,626.26,815.01,625.37,677.39,415879000,4832510000,0.2743,189.64
dash,DASH,Dash,30-11-2017,13,681.13,826.95,670.99,786.93,498872000,5257210000,0.7434,155.96
dash,DASH,Dash,01-12-2017,13,787.47,806.37,756.48,797.53,286044000,6079550000,0.8228,49.89
dash,DASH,Dash,02-12-2017,13,797.9,802.12,769.39,778.43,188147000,6161690000,0.2762,32.73
dash,DASH,Dash,03-12-2017,13,778.78,806.7,744.39,768.88,192447000,6015560000,0.393,62.31
dash,DASH,Dash,04-12-2017,13,770.57,778.05,738.59,774.01,152281000,5957860000,0.8976,39.46
dash,DASH,Dash,05-12-2017,13,774.71,779.98,754.27,756.36,201103000,5991370000,0.0813,25.71
dash,DASH,Dash,06-12-2017,13,756.01,785.18,692.02,700.07,249073000,5848270000,0.0864,93.16
dash,DASH,Dash,07-12-2017,13,699.99,714.51,667.83,697.9,249305000,5416260000,0.6442,46.68
dash,DASH,Dash,08-12-2017,13,700.68,766.04,659.86,726.67,288291000,5423040000,0.6292,106.18
dash,DASH,Dash,09-12-2017,13,727.64,774.65,707.32,723.61,211738000,5633100000,0.2419,67.33
dash,DASH,Dash,10-12-2017,13,723.23,723.83,645.16,688.67,190183000,5600430000,0.5531,78.67
dash,DASH,Dash,11-12-2017,13,688.55,768.93,688.15,765.4,184131000,5333190000,0.9563,80.78
dash,DASH,Dash,12-12-2017,13,765.96,948.65,746.94,932.03,370539000,5934340000,0.9176,201.71
dash,DASH,Dash,13-12-2017,13,925.02,931.21,810.96,886.88,268426000,7168440000,0.6314,120.25
dash,DASH,Dash,14-12-2017,13,884.21,968.47,866.63,941.11,259303000,6853970000,0.7313,101.84
dash,DASH,Dash,15-12-2017,13,943.32,947.28,850.63,900.52,191527000,7313960000,0.5162,96.65
dash,DASH,Dash,16-12-2017,13,901.22,1001.51,897.29,1001.51,195788000,6989350000,1,104.22
dash,DASH,Dash,17-12-2017,13,1014.51,1178.18,1014.51,1105.92,460594000,7869960000,0.5585,163.67
dash,DASH,Dash,18-12-2017,13,1110.16,1195.74,1044.76,1167.12,278638000,8614190000,0.8104,150.98
dash,DASH,Dash,19-12-2017,13,1165.03,1254.28,1126.85,1186.63,302869000,9042190000,0.4691,127.43
dash,DASH,Dash,20-12-2017,13,1184.92,1642.22,1167.3,1550.85,816872000,9198860000,0.8076,474.92
dash,DASH,Dash,21-12-2017,13,1555.59,1622.26,1371.39,1434.82,476900000,12079600000,0.2528,250.87
dash,DASH,Dash,22-12-2017,13,1441.9,1452.45,864.37,1179.01,510588000,11199600000,0.535,588.08
dash,DASH,Dash,23-12-2017,13,1198.74,1362.96,1160.04,1275.5,327129000,9313260000,0.569,202.92
dash,DASH,Dash,24-12-2017,13,1286.73,1286.73,1090.21,1184.69,230643000,9999390000,0.4808,196.52
dash,DASH,Dash,25-12-2017,13,1190.53,1235.22,1162.45,1175.89,195124000,9254180000,0.1847,72.77
dash,DASH,Dash,26-12-2017,13,1173.71,1227.72,1169.34,1222.83,231985000,9125790000,0.9162,58.38
dash,DASH,Dash,27-12-2017,13,1227.95,1255.25,1163.47,1189.89,211339000,9549870000,0.2879,91.78
dash,DASH,Dash,28-12-2017,13,1188.51,1188.67,1063.81,1160.57,190296000,9245510000,0.7749,124.86
dash,DASH,Dash,29-12-2017,13,1165.88,1187.55,1070.62,1147.95,195177000,9071760000,0.6613,116.93
dash,DASH,Dash,30-12-2017,13,1147.48,1147.48,948.24,1011.47,184834000,8930900000,0.3174,199.24
dash,DASH,Dash,31-12-2017,13,1002.99,1093.39,985.1,1051.68,154690000,7808250000,0.6148,108.29
dash,DASH,Dash,01-01-2018,13,1054.07,1072.42,1016.57,1053.98,138567000,8207990000,0.6698,55.85
dash,DASH,Dash,02-01-2018,13,1055.14,1241.7,1055.14,1217.72,257110000,8218420000,0.8715,186.56
dash,DASH,Dash,03-01-2018,13,1208.84,1216.57,1144.69,1170.74,175843000,9422640000,0.3624,71.88
dash,DASH,Dash,04-01-2018,13,1173.71,1316.86,1097.56,1229.79,284845000,9151080000,0.603,219.3
dash,DASH,Dash,05-01-2018,13,1221.63,1273.36,1151.11,1152.41,237504000,9527170000,0.0106,122.25
dash,DASH,Dash,06-01-2018,13,1157.09,1279.47,1147.49,1265.03,215058000,9026110000,0.8906,131.98
dash,DASH,Dash,07-01-2018,13,1266.43,1394.28,1266.43,1285.43,230576000,9881510000,0.1486,127.85
dash,DASH,Dash,08-01-2018,13,1283.36,1320.28,1007.55,1087.75,215239000,10016200000,0.2565,312.73
dash,DASH,Dash,09-01-2018,13,1085.75,1134.49,1055.21,1111.86,220569000,8476040000,0.7146,79.28
dash,DASH,Dash,10-01-2018,13,1115.48,1117.33,1041.39,1106.36,231944000,8710310000,0.8555,75.94
dash,DASH,Dash,11-01-2018,13,1103.03,1110.68,973.07,1007.88,176591000,8615280000,0.253,137.61
dash,DASH,Dash,12-01-2018,13,1013.06,1069.42,982.91,1054.87,142442000,7914550000,0.8318,86.51
dash,DASH,Dash,13-01-2018,13,1054.88,1125.29,1054.88,1100.26,174387000,8243350000,0.6445,70.41
dash,DASH,Dash,14-01-2018,13,1098.06,1110.54,996.49,1014.07,168878000,8582900000,0.1541,114.05
dash,DASH,Dash,15-01-2018,13,1006.43,1030.9,939.19,939.19,179247000,7868670000,0,91.71
dash,DASH,Dash,16-01-2018,13,937.57,937.57,644.54,759.62,273462000,7332160000,0.3927,293.03
dash,DASH,Dash,17-01-2018,13,758.29,827.18,619.58,793.57,197477000,5931600000,0.8381,207.6
dash,DASH,Dash,18-01-2018,13,800.02,892,760.48,835.49,172729000,6259570000,0.5703,131.52
dash,DASH,Dash,19-01-2018,13,833.3,875.4,805.67,846.16,126837000,6521630000,0.5807,69.73
dash,DASH,Dash,20-01-2018,13,853.05,959.04,848.98,926.12,162376000,6677870000,0.7009,110.06
dash,DASH,Dash,21-01-2018,13,928.13,930.18,802.41,818.27,109775000,7267440000,0.1241,127.77
dash,DASH,Dash,22-01-2018,13,825.69,847.58,710.57,763.2,100651000,6466930000,0.3841,137.01
dash,DASH,Dash,23-01-2018,13,763.13,796.99,692.93,757.34,110265000,5978460000,0.619,104.06
dash,DASH,Dash,24-01-2018,13,757.11,797.54,734.41,775.11,116898000,5932760000,0.6447,63.13
dash,DASH,Dash,25-01-2018,13,788.77,819.09,782.13,795.65,114378000,6182430000,0.3658,36.96
dash,DASH,Dash,26-01-2018,13,793.92,815.83,741.85,782.41,100517000,6224310000,0.5483,73.98
dash,DASH,Dash,27-01-2018,13,782.87,788.67,753.37,773.84,115618000,6139280000,0.5799,35.3
dash,DASH,Dash,28-01-2018,13,777.05,815.91,767.28,812.24,122949000,6095130000,0.9245,48.63
dash,DASH,Dash,29-01-2018,13,811.84,818.31,747.13,767.69,114750000,6369620000,0.2888,71.18
dash,DASH,Dash,30-01-2018,13,767.73,781.68,675.32,676.91,112419000,6025040000,0.0149,106.36
dash,DASH,Dash,31-01-2018,13,678.93,699.31,654.86,697.46,97657100,5329560000,0.9584,44.45
dash,DASH,Dash,01-02-2018,13,698.79,704.55,582.21,617.04,109256000,5486820000,0.2847,122.34
dash,DASH,Dash,02-02-2018,13,616.62,616.62,453.43,586.88,143263000,4842830000,0.8178,163.19
dash,DASH,Dash,03-02-2018,13,589.17,645.85,533.25,637.37,83763700,4631430000,0.9247,112.6
dash,DASH,Dash,04-02-2018,13,637.01,649.37,533.99,549.96,80706600,5008820000,0.1384,115.38
dash,DASH,Dash,05-02-2018,13,545.32,553.6,435.42,451.43,78015400,4288890000,0.1355,118.18
dash,DASH,Dash,06-02-2018,13,454.17,533.55,383.97,528.5,114171000,3572920000,0.9662,149.58
dash,DASH,Dash,07-02-2018,13,524.7,584.48,493.67,521.99,79763600,4128770000,0.3119,90.81
dash,DASH,Dash,08-02-2018,13,520.91,609.47,520.91,605,90716700,4.10E+09,0.9495,88.56
dash,DASH,Dash,09-02-2018,13,606.76,638.33,577.45,637.82,93581200,4776920000,0.9916,60.88
dash,DASH,Dash,10-02-2018,13,639.42,672.16,604.84,634.1,116397000,5035300000,0.4346,67.32
dash,DASH,Dash,11-02-2018,13,633.43,633.43,561.91,580.02,81111400,4989410000,0.2532,71.52
dash,DASH,Dash,12-02-2018,13,582.83,626.77,582.83,620.56,76646200,4591910000,0.8587,43.94
dash,DASH,Dash,13-02-2018,13,622.12,625.75,583.4,595.47,73287300,4902660000,0.285,42.35
commerceblock,CBT,CommerceBlock,17-04-2018,606,0.036875,0.042337,0.036844,0.039724,85105,0,0.5243,0.01
commerceblock,CBT,CommerceBlock,18-04-2018,606,0.03975,0.04931,0.035181,0.042583,115068,0,0.5239,0.01
commerceblock,CBT,CommerceBlock,19-04-2018,606,0.042611,0.060796,0.040677,0.059693,619852,0,0.9452,0.02
commerceblock,CBT,CommerceBlock,20-04-2018,606,0.055874,0.068027,0.053889,0.063847,626457,0,0.7043,0.01
commerceblock,CBT,CommerceBlock,21-04-2018,606,0.063763,0.067568,0.055258,0.064947,305010,0,0.7871,0.01
commerceblock,CBT,CommerceBlock,22-04-2018,606,0.065844,0.065844,0.057814,0.062115,209716,0,0.5356,0.01
commerceblock,CBT,CommerceBlock,23-04-2018,606,0.061993,0.066424,0.058974,0.065555,153327,0,0.8834,0.01
commerceblock,CBT,CommerceBlock,24-04-2018,606,0.065588,0.090021,0.062249,0.090021,342084,11363600,1,0.03
commerceblock,CBT,CommerceBlock,25-04-2018,606,0.089157,0.122761,0.058139,0.060547,134470,15447100,0.0373,0.06
commerceblock,CBT,CommerceBlock,26-04-2018,606,0.060958,0.067878,0.058963,0.067746,88319,10561400,0.9852,0.01
commerceblock,CBT,CommerceBlock,27-04-2018,606,0.067635,0.067635,0.053097,0.057806,102604,11718200,0.3239,0.01
commerceblock,CBT,CommerceBlock,28-04-2018,606,0.057565,0.065659,0.056162,0.05972,68277,9973470,0.3746,0.01
commerceblock,CBT,CommerceBlock,29-04-2018,606,0.059868,0.062787,0.056045,0.061994,146914,10372500,0.8824,0.01
commerceblock,CBT,CommerceBlock,30-04-2018,606,0.06188,0.064963,0.056642,0.059121,105828,10721200,0.2979,0.01
commerceblock,CBT,CommerceBlock,01-05-2018,606,0.059189,0.059189,0.052422,0.056985,69880,10254900,0.6743,0.01
commerceblock,CBT,CommerceBlock,02-05-2018,606,0.056932,0.058776,0.053095,0.055018,60617,9863770,0.3385,0.01
commerceblock,CBT,CommerceBlock,03-05-2018,606,0.054486,0.05909,0.049779,0.055605,54250,9440000,0.6257,0.01
commerceblock,CBT,CommerceBlock,04-05-2018,606,0.054135,0.054135,0.049705,0.052275,31295,9379160,0.5801,0
commerceblock,CBT,CommerceBlock,05-05-2018,606,0.05227,0.05887,0.051115,0.051906,65813,9056100,0.102,0.01
commerceblock,CBT,CommerceBlock,06-05-2018,606,0.051914,0.054395,0.048189,0.049962,34793,8994420,0.2857,0.01
commerceblock,CBT,CommerceBlock,07-05-2018,606,0.049988,0.051992,0.044059,0.049932,54366,8660780,0.7403,0.01
commerceblock,CBT,CommerceBlock,08-05-2018,606,0.050078,0.057479,0.042319,0.055834,197960,8676390,0.8915,0.02
commerceblock,CBT,CommerceBlock,09-05-2018,606,0.055794,0.057256,0.048192,0.054862,61693,9666690,0.7359,0.01
commerceblock,CBT,CommerceBlock,10-05-2018,606,0.054884,0.061491,0.05291,0.052945,40487,9508980,0.0041,0.01
commerceblock,CBT,CommerceBlock,11-05-2018,606,0.052966,0.05441,0.048747,0.052532,27195,9176800,0.6684,0.01
commerceblock,CBT,CommerceBlock,12-05-2018,606,0.052448,0.063341,0.049137,0.05476,118633,9086890,0.3959,0.01
commerceblock,CBT,CommerceBlock,13-05-2018,606,0.056613,0.061735,0.053708,0.060368,35032,9808600,0.8297,0.01
commerceblock,CBT,CommerceBlock,14-05-2018,606,0.06035,0.06035,0.043182,0.051111,81832,10456100,0.4618,0.02
commerceblock,CBT,CommerceBlock,15-05-2018,606,0.051053,0.057012,0.046062,0.05256,59991,8845320,0.5934,0.01
commerceblock,CBT,CommerceBlock,16-05-2018,606,0.052557,0.065715,0.044049,0.064735,82783,9105830,0.9548,0.02
commerceblock,CBT,CommerceBlock,17-05-2018,606,0.06477,0.06508,0.039665,0.040953,137328,11221800,0.0507,0.03
commerceblock,CBT,CommerceBlock,18-05-2018,606,0.040954,0.041527,0.02715,0.039718,291085,7095490,0.8742,0.01
commerceblock,CBT,CommerceBlock,19-05-2018,606,0.039575,0.042836,0.031385,0.0369,201422,6856620,0.4816,0.01
bitcoin,BTC,Bitcoin,28-04-2013,1,135.3,135.98,132.1,134.21,0,1500520000,0.5438,3.88
bitcoin,BTC,Bitcoin,29-04-2013,1,134.44,147.49,134,144.54,0,1491160000,0.7813,13.49
bitcoin,BTC,Bitcoin,30-04-2013,1,144,146.93,134.05,139,0,1597780000,0.3843,12.88
bitcoin,BTC,Bitcoin,01-05-2013,1,139,139.89,107.72,116.99,0,1542820000,0.2882,32.17
bitcoin,BTC,Bitcoin,02-05-2013,1,116.38,125.6,92.28,105.21,0,1292190000,0.3881,33.32
bitcoin,BTC,Bitcoin,03-05-2013,1,106.25,108.13,79.1,97.75,0,1180070000,0.6424,29.03
bitcoin,BTC,Bitcoin,04-05-2013,1,98.1,115,92.5,112.5,0,1089890000,0.8889,22.5
bitcoin,BTC,Bitcoin,05-05-2013,1,112.9,118.8,107.14,115.91,0,1254760000,0.7521,11.66
bitcoin,BTC,Bitcoin,06-05-2013,1,115.98,124.66,106.64,112.3,0,1289470000,0.3141,18.02
bitcoin,BTC,Bitcoin,07-05-2013,1,112.25,113.44,97.7,111.5,0,1248470000,0.8767,15.74
bitcoin,BTC,Bitcoin,08-05-2013,1,109.6,115.78,109.6,113.57,0,1219450000,0.6424,6.18
bitcoin,BTC,Bitcoin,09-05-2013,1,113.2,113.46,109.26,112.67,0,1259980000,0.8119,4.2
bitcoin,BTC,Bitcoin,10-05-2013,1,112.8,122,111.55,117.2,0,1255970000,0.5407,10.45
bitcoin,BTC,Bitcoin,11-05-2013,1,117.7,118.68,113.01,115.24,0,1311050000,0.3933,5.67
bitcoin,BTC,Bitcoin,12-05-2013,1,115.64,117.45,113.44,115,0,1288630000,0.389,4.01
bitcoin,BTC,Bitcoin,13-05-2013,1,114.82,118.7,114.5,117.98,0,1279980000,0.8286,4.2
bitcoin,BTC,Bitcoin,14-05-2013,1,117.98,119.8,110.25,111.5,0,1315720000,0.1309,9.55
bitcoin,BTC,Bitcoin,15-05-2013,1,111.4,115.81,103.5,114.22,0,1242760000,0.8708,12.31
bitcoin,BTC,Bitcoin,16-05-2013,1,114.22,118.76,112.2,118.76,0,1274620000,1,6.56
bitcoin,BTC,Bitcoin,17-05-2013,1,118.21,125.3,116.57,123.02,0,1319590000,0.7388,8.73
bitcoin,BTC,Bitcoin,18-05-2013,1,123.5,125.25,122.3,123.5,0,1379140000,0.4068,2.95
bitcoin,BTC,Bitcoin,19-05-2013,1,123.21,124.5,119.57,121.99,0,1376370000,0.4909,4.93
bitcoin,BTC,Bitcoin,20-05-2013,1,122.5,123.62,120.12,122,0,1368910000,0.5371,3.5
bitcoin,BTC,Bitcoin,21-05-2013,1,122.02,123,121.21,122.88,0,1363940000,0.933,1.79
bitcoin,BTC,Bitcoin,22-05-2013,1,122.89,124,122,123.89,0,1374130000,0.945,2
bitcoin,BTC,Bitcoin,23-05-2013,1,123.8,126.93,123.1,126.7,0,1384780000,0.9399,3.83
bitcoin,BTC,Bitcoin,24-05-2013,1,126.3,133.85,125.72,133.2,0,1413300000,0.92,8.13
bitcoin,BTC,Bitcoin,25-05-2013,1,133.1,133.22,128.9,131.98,0,1489950000,0.713,4.32
bitcoin,BTC,Bitcoin,26-05-2013,1,131.99,136,130.62,133.48,0,1478030000,0.5316,5.38
bitcoin,BTC,Bitcoin,27-05-2013,1,133.5,135.47,124.7,129.75,0,1495520000,0.4689,10.77
bitcoin,BTC,Bitcoin,28-05-2013,1,129.77,130.58,125.6,129,0,1454310000,0.6827,4.98
bitcoin,BTC,Bitcoin,29-05-2013,1,129,132.59,127.66,132.3,0,1446190000,0.9412,4.93
bitcoin,BTC,Bitcoin,30-05-2013,1,132.25,132.25,127,128.8,0,1483180000,0.3429,5.25
bitcoin,BTC,Bitcoin,31-05-2013,1,128.8,129.9,126.4,129,0,1445050000,0.7429,3.5
bitcoin,BTC,Bitcoin,01-06-2013,1,128.81,129.78,127.2,129.3,0,1445800000,0.814,2.58
bitcoin,BTC,Bitcoin,02-06-2013,1,129.3,129.4,115.05,122.29,0,1451930000,0.5045,14.35
bitcoin,BTC,Bitcoin,03-06-2013,1,122.5,122.5,116,122.22,0,1376180000,0.9569,6.5
bitcoin,BTC,Bitcoin,04-06-2013,1,120.74,123.84,119.1,121.42,0,1357020000,0.4895,4.74
bitcoin,BTC,Bitcoin,05-06-2013,1,121.4,123.47,119.9,121.65,0,1365110000,0.4902,3.57
bitcoin,BTC,Bitcoin,06-06-2013,1,121.9,123.1,117.25,118,0,1371300000,0.1282,5.85
bitcoin,BTC,Bitcoin,07-06-2013,1,118.97,119,106.42,111.5,0,1338880000,0.4038,12.58
bitcoin,BTC,Bitcoin,08-06-2013,1,111,111.42,107.3,108.3,0,1249630000,0.2427,4.12
bitcoin,BTC,Bitcoin,09-06-2013,1,107.89,108.99,88.5,100,0,1215130000,0.5612,20.49
bitcoin,BTC,Bitcoin,10-06-2013,1,100.44,110.1,95,106.35,0,1131570000,0.7517,15.1
bitcoin,BTC,Bitcoin,11-06-2013,1,106.35,109.6,104,108.9,0,1198640000,0.875,5.6
bitcoin,BTC,Bitcoin,12-06-2013,1,109,111.79,106.73,108.15,0,1.23E+09,0.2806,5.06
bitcoin,BTC,Bitcoin,13-06-2013,1,108.78,110.3,100.53,104,0,1227030000,0.3552,9.77
bitcoin,BTC,Bitcoin,14-06-2013,1,103.95,104.7,98,99.98,0,1173060000,0.2955,6.7
bitcoin,BTC,Bitcoin,15-06-2013,1,100,103.7,98,99.99,0,1128950000,0.3491,5.7
bitcoin,BTC,Bitcoin,16-06-2013,1,99.8,101.6,98.95,99.51,0,1127120000,0.2113,2.65
bitcoin,BTC,Bitcoin,17-06-2013,1,99.9,102.21,99,101.7,0,1128720000,0.8411,3.21
bitcoin,BTC,Bitcoin,18-06-2013,1,101.95,111.11,101.03,107.4,0,1152250000,0.6319,10.08
bitcoin,BTC,Bitcoin,19-06-2013,1,107.05,110.22,105.75,108.25,0,1210260000,0.5593,4.47
bitcoin,BTC,Bitcoin,20-06-2013,1,108.25,114.3,107.5,110.15,0,1224210000,0.3897,6.8
bitcoin,BTC,Bitcoin,21-06-2013,1,111.29,114.99,107.69,109.5,0,1.26E+09,0.2479,7.3
bitcoin,BTC,Bitcoin,22-06-2013,1,109.5,109.96,107.51,108.3,0,1239210000,0.3224,2.45
bitcoin,BTC,Bitcoin,23-06-2013,1,108.2,108.8,106.23,107.6,0,1224980000,0.5331,2.57
bitcoin,BTC,Bitcoin,24-06-2013,1,107.9,108.33,100.98,102.74,0,1222030000,0.2395,7.35
bitcoin,BTC,Bitcoin,25-06-2013,1,102.09,106.47,101.01,103.95,0,1156610000,0.5385,5.46
bitcoin,BTC,Bitcoin,26-06-2013,1,103.33,105.49,102.79,104,0,1171050000,0.4481,2.7
bitcoin,BTC,Bitcoin,27-06-2013,1,104,104,101.1,101.44,0,1179110000,0.1172,2.9
bitcoin,BTC,Bitcoin,28-06-2013,1,101.74,101.74,92.33,94.65,0,1153880000,0.2465,9.41
bitcoin,BTC,Bitcoin,29-06-2013,1,94.66,99.99,93,94.99,0,1074010000,0.2847,6.99
bitcoin,BTC,Bitcoin,30-06-2013,1,95,98.12,94.22,96.61,0,1078260000,0.6128,3.9
bitcoin,BTC,Bitcoin,01-07-2013,1,97.51,97.66,86.3,88.05,0,1107130000,0.154,11.36
bitcoin,BTC,Bitcoin,02-07-2013,1,88.05,92.3,87.51,90.13,0,1000070000,0.547,4.79
bitcoin,BTC,Bitcoin,03-07-2013,1,90.41,90.98,76.98,77.53,0,1027160000,0.0393,14
bitcoin,BTC,Bitcoin,04-07-2013,1,78.89,83.11,72,80.53,0,896693000,0.7678,11.11
bitcoin,BTC,Bitcoin,05-07-2013,1,79.99,80,65.53,68.43,0,909526000,0.2004,14.47
bitcoin,BTC,Bitcoin,06-07-2013,1,68.5,75,66.82,70.28,0,779255000,0.423,8.18
bitcoin,BTC,Bitcoin,07-07-2013,1,68.75,74.56,66.62,74.56,0,782352000,1,7.94
bitcoin,BTC,Bitcoin,08-07-2013,1,76.5,80,72.6,76.52,0,870912000,0.5297,7.4
bitcoin,BTC,Bitcoin,09-07-2013,1,76,78.3,72.52,76.69,0,865585000,0.7215,5.78
bitcoin,BTC,Bitcoin,10-07-2013,1,76.72,87,76.2,86.76,0,874138000,0.9778,10.8
bitcoin,BTC,Bitcoin,11-07-2013,1,88,90.28,85.08,88.98,0,1003090000,0.75,5.2
bitcoin,BTC,Bitcoin,12-07-2013,1,88.98,104,88.17,93.59,0,1014640000,0.3424,15.83
bitcoin,BTC,Bitcoin,13-07-2013,1,93.99,98.25,88.06,98.13,0,1072140000,0.9882,10.19
bitcoin,BTC,Bitcoin,14-07-2013,1,98.7,98.7,92.86,94.69,0,1126260000,0.3134,5.84
bitcoin,BTC,Bitcoin,15-07-2013,1,93.61,101.9,93.11,98.4,0,1068520000,0.6018,8.79
bitcoin,BTC,Bitcoin,16-07-2013,1,98.89,99.86,96.14,97.45,0,1129260000,0.3522,3.72
bitcoin,BTC,Bitcoin,17-07-2013,1,96.71,99.97,96.18,98.5,0,1104760000,0.6121,3.79
bitcoin,BTC,Bitcoin,18-07-2013,1,98.5,98.8,86.2,90.58,0,1125660000,0.3476,12.6
bitcoin,BTC,Bitcoin,19-07-2013,1,90.07,95.2,87.8,92.17,0,1029670000,0.5905,7.4
bitcoin,BTC,Bitcoin,20-07-2013,1,92,93.1,89.27,89.39,0,1052140000,0.0313,3.83
bitcoin,BTC,Bitcoin,21-07-2013,1,89.82,91.95,88,90.76,0,1027640000,0.6987,3.95
bitcoin,BTC,Bitcoin,22-07-2013,1,92,92,90.08,91.61,0,1.05E+09,0.7969,1.92
bitcoin,BTC,Bitcoin,23-07-2013,1,91.6,96.82,91.6,95.56,0,1048820000,0.7586,5.22
bitcoin,BTC,Bitcoin,24-07-2013,1,95.56,95.99,93,94.51,0,1094490000,0.505,2.99
bitcoin,BTC,Bitcoin,25-07-2013,1,94.5,97.33,93.87,96.9,0,1082800000,0.8757,3.46
bitcoin,BTC,Bitcoin,26-07-2013,1,96.95,97.47,96,96.02,0,1111160000,0.0136,1.47
bitcoin,BTC,Bitcoin,27-07-2013,1,96.02,97,93,94.12,0,1100900000,0.28,4
bitcoin,BTC,Bitcoin,28-07-2013,1,94.4,100.58,94,99.76,0,1082750000,0.8754,6.58
bitcoin,BTC,Bitcoin,29-07-2013,1,98.6,102.5,98.45,101.2,0,1131340000,0.679,4.05
bitcoin,BTC,Bitcoin,30-07-2013,1,101.49,107.99,100.47,107.99,0,1164940000,1,7.52
bitcoin,BTC,Bitcoin,31-07-2013,1,107.95,111.34,103.88,106.09,0,1239630000,0.2962,7.46
